master_person_id,total_campaign_memberships,total_responses,real_engagement_count,automated_touch_count,automation_ratio,webinar_attended_count,event_attended_count,content_response_count,email_response_count,last_response_date,days_since_last_response,responses_7d,responses_14d,responses_30d,responses_90d,response_velocity_30d,engagement_burst_flag,sustained_engagement_flag,seniority_score,persona_score,profile_completeness_score,non_prospect_flag,account_id,is_icp_qualified,is_named_account,intent_score,do_not_contact,account_response_count,engaged_contacts_on_account,account_surge_flag,duplicate_email_flag,shared_mailbox_flag,broken_conversion_link_flag,missing_title_flag,missing_account_flag,opted_out_flag,bounced_or_left_company_flag,structural_block_flag,risk_score,eligibility_status,engagement_quality_score,buying_committee_strength
MP00000000000635,3,3,3,0,0.0,2,0,1,0,2026-04-28 21:04:04,32.12216435185185,0,0,0,3,0.0,False,False,0,85,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,63.333333333333336,0.0
MP00000000000636,12,4,4,8,0.6666666666666666,2,0,2,0,2026-05-30 21:04:04,0.12216435185185186,2,3,4,4,4.0,True,True,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,60.0,0.0
MP00000000000637,2,2,2,0,0.0,1,0,0,0,2026-05-28 21:04:04,2.122164351851852,1,2,2,2,2.0,False,False,0,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,35.0,0.0
MP00000000000638,10,2,2,8,0.8,1,0,1,0,2026-05-27 21:04:04,3.122164351851852,2,2,2,2,2.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,True,True,100,Blocked,60.0,0.0
MP00000000000639,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000640,3,3,3,0,0.0,3,0,0,0,2026-05-27 21:04:04,3.122164351851852,2,3,3,3,3.0,True,True,0,100,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000641,2,1,1,1,0.5,1,0,0,0,2026-04-25 21:04:04,35.12216435185185,0,0,0,1,0.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000642,14,5,5,8,0.5714285714285714,2,0,3,0,2026-05-12 21:04:04,18.12216435185185,0,0,4,5,4.0,False,True,70,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,58.0,0.0
MP00000000000643,13,2,2,9,0.6923076923076923,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,0,0,42.857142857142854,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000644,10,2,2,8,0.8,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000645,11,2,2,7,0.6363636363636364,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,2,2,2,2,2.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,25.0,0.0
MP00000000000646,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000647,12,1,1,9,0.75,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000648,10,5,5,1,0.1,5,0,0,0,2026-05-30 21:04:04,0.12216435185185186,1,1,5,5,5.0,False,True,50,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,70.0,0.0
MP00000000000649,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,True,False,False,True,False,False,False,55,Restricted,0.0,0.0
MP00000000000650,14,3,3,9,0.6428571428571429,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,2,2,3,3,3.0,False,True,70,85,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,46.666666666666664,0.0
MP00000000000651,12,2,2,8,0.6666666666666666,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000652,10,2,2,8,0.8,0,0,1,0,2026-05-29 21:04:04,1.1221643518518518,1,1,1,2,1.0,False,False,0,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,25.0,0.0
MP00000000000653,1,1,1,0,0.0,1,0,0,0,2026-05-25 21:04:04,5.122164351851852,1,1,1,1,1.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000654,10,1,1,8,0.8,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,0,0,42.857142857142854,False,,False,False,0.0,False,0,0,False,False,True,False,True,True,False,False,False,70,Restricted,70.0,0.0
MP00000000000655,2,2,2,0,0.0,0,0,1,0,2026-05-10 21:04:04,20.12216435185185,0,0,1,2,1.0,False,False,0,0,42.857142857142854,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,25.0,0.0
MP00000000000656,11,1,1,9,0.8181818181818182,1,0,0,0,2026-05-23 21:04:04,7.122164351851852,0,1,1,1,1.0,False,False,0,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,70.0,0.0
MP00000000000657,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000658,11,1,1,9,0.8181818181818182,1,0,0,0,2026-05-01 21:04:04,29.12216435185185,0,0,1,1,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000659,1,1,1,0,0.0,0,0,1,0,2026-05-12 21:04:04,18.12216435185185,0,0,1,1,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000660,5,2,2,1,0.2,1,0,1,0,2026-05-02 21:04:04,28.12216435185185,0,0,1,2,1.0,False,False,0,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000661,12,2,2,8,0.6666666666666666,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,0,0,42.857142857142854,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,60.0,0.0
MP00000000000662,10,2,2,8,0.8,1,0,0,1,2026-05-10 11:00:00,20.541655092592592,0,0,1,2,1.0,False,False,0,60,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,True,False,True,True,False,False,False,70,Restricted,45.0,0.0
MP00000000000663,3,1,1,0,0.0,1,0,0,0,2026-05-13 21:04:04,17.12216435185185,0,0,1,1,1.0,False,False,0,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000664,3,3,3,0,0.0,2,0,1,0,2026-05-24 21:04:04,6.122164351851852,1,3,3,3,3.0,True,True,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,63.333333333333336,0.0
MP00000000000665,10,2,2,8,0.8,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000666,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000667,1,1,1,0,0.0,1,0,0,0,2026-05-07 21:04:04,23.12216435185185,0,0,1,1,1.0,False,False,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000668,1,1,1,0,0.0,1,0,0,0,2026-05-25 21:04:04,5.122164351851852,1,1,1,1,1.0,False,False,0,0,57.14285714285714,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,True,30,Blocked,70.0,0.0
MP00000000000669,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000670,12,2,2,8,0.6666666666666666,0,0,1,1,2026-05-02 21:04:04,28.12216435185185,0,0,1,2,1.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,35.0,0.0
MP00000000000671,2,1,1,0,0.0,0,0,1,0,2026-05-09 21:04:04,21.12216435185185,0,0,1,1,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000672,10,2,2,8,0.8,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000673,13,0,0,10,0.7692307692307693,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000674,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000675,5,4,4,1,0.2,3,0,1,0,2026-05-24 21:04:04,6.122164351851852,1,1,3,4,3.0,False,True,0,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,65.0,0.0
MP00000000000676,9,1,1,8,0.8888888888888888,1,0,0,0,2026-05-02 21:04:04,28.12216435185185,0,0,1,1,1.0,False,False,25,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,True,30,Blocked,70.0,0.0
MP00000000000677,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000678,11,3,3,7,0.6363636363636364,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,2,2,2,3,2.0,False,True,70,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,40.0,0.0
MP00000000000679,2,1,1,1,0.5,1,0,0,0,2026-05-07 21:04:04,23.12216435185185,0,0,1,1,1.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000680,1,1,1,0,0.0,0,0,1,0,2026-05-02 21:04:04,28.12216435185185,0,0,1,1,1.0,False,False,70,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,True,True,100,Blocked,50.0,0.0
MP00000000000681,2,2,2,0,0.0,0,0,2,0,2026-05-28 21:04:04,2.122164351851852,2,2,2,2,2.0,False,False,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,True,True,100,Blocked,50.0,0.0
MP00000000000682,3,1,1,1,0.3333333333333333,1,0,0,0,2026-04-17 21:04:04,43.12216435185185,0,0,0,1,0.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000683,2,1,1,0,0.0,0,0,1,0,2026-05-23 21:04:04,7.122164351851852,0,1,1,1,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000684,2,2,2,0,0.0,1,0,1,0,2026-05-26 21:04:04,4.122164351851852,1,2,2,2,2.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000685,2,1,1,0,0.0,1,0,0,0,2026-04-23 21:04:04,37.12216435185185,0,0,0,1,0.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000686,10,1,1,8,0.8,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,25,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,50.0,0.0
MP00000000000687,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,True,True,100,Blocked,0.0,0.0
MP00000000000688,3,1,1,0,0.0,1,0,0,0,2026-04-27 21:04:04,33.12216435185185,0,0,0,1,0.0,False,False,85,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000689,4,2,2,1,0.25,1,0,0,1,2026-05-17 21:04:04,13.122164351851852,0,1,2,2,2.0,False,False,70,85,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,45.0,0.0
MP00000000000690,2,2,2,0,0.0,2,0,0,0,2026-05-14 21:04:04,16.12216435185185,0,0,1,2,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000691,4,1,1,2,0.5,1,0,0,0,2026-04-28 21:04:04,32.12216435185185,0,0,0,1,0.0,False,False,25,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,True,30,Blocked,70.0,0.0
MP00000000000692,1,1,1,0,0.0,1,0,0,0,2026-05-01 21:04:04,29.12216435185185,0,0,1,1,1.0,False,False,50,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,True,False,True,100,Blocked,70.0,0.0
MP00000000000693,10,1,1,8,0.8,0,0,0,0,2026-05-22 21:04:04,8.122164351851852,0,1,1,1,1.0,False,False,0,85,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000694,10,2,2,8,0.8,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,85,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,True,False,True,100,Blocked,60.0,0.0
MP00000000000695,2,2,2,0,0.0,1,0,1,0,2026-05-02 21:04:04,28.12216435185185,0,0,1,2,1.0,False,False,70,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,60.0,0.0
MP00000000000696,3,1,1,0,0.0,0,0,1,0,2026-04-18 21:04:04,42.12216435185185,0,0,0,1,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000697,10,2,2,8,0.8,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000698,1,1,1,0,0.0,0,0,1,0,2026-04-21 21:04:04,39.12216435185185,0,0,0,1,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000699,7,2,2,2,0.2857142857142857,2,0,0,0,2026-04-27 21:04:04,33.12216435185185,0,0,0,2,0.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,True,False,False,True,False,True,True,100,Blocked,70.0,0.0
MP00000000000700,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,100,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000701,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,100,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,True,False,True,100,Blocked,0.0,0.0
MP00000000000702,12,2,2,9,0.75,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,0,0,42.857142857142854,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,True,30,Blocked,60.0,0.0
MP00000000000703,10,2,2,8,0.8,1,0,1,0,2026-05-26 21:04:04,4.122164351851852,2,2,2,2,2.0,False,False,25,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,True,30,Blocked,60.0,0.0
MP00000000000704,12,4,4,8,0.6666666666666666,3,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,2,2,4,1.0,False,True,100,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,True,False,True,100,Blocked,65.0,0.0
MP00000000000705,2,2,2,0,0.0,2,0,0,0,2026-05-29 21:04:04,1.1221643518518518,1,1,1,2,1.0,False,False,70,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000706,10,1,1,8,0.8,0,0,1,0,2026-05-18 21:04:04,12.122164351851852,0,1,1,1,1.0,False,False,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000707,5,3,3,1,0.2,2,0,1,0,2026-05-14 21:04:04,16.12216435185185,0,0,1,3,0.5,False,True,0,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,True,False,False,True,False,False,False,55,Restricted,63.333333333333336,0.0
MP00000000000708,7,4,4,2,0.2857142857142857,2,0,2,0,2026-05-24 21:04:04,6.122164351851852,1,1,1,4,0.3333333333333333,False,True,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,True,False,False,True,True,False,False,False,60,Restricted,60.0,0.0
MP00000000000709,13,4,4,8,0.6153846153846154,2,0,2,0,2026-05-24 14:00:00,6.416655092592593,1,2,3,4,3.0,False,True,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000710,1,1,1,0,0.0,0,0,1,0,2026-04-21 21:04:04,39.12216435185185,0,0,0,1,0.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000711,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,42.857142857142854,False,,False,False,0.0,False,0,0,False,False,True,False,True,True,False,False,False,70,Restricted,0.0,0.0
MP00000000000712,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,0.0,0.0
MP00000000000713,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000714,11,4,4,7,0.6363636363636364,3,0,0,0,2026-05-25 21:04:04,5.122164351851852,3,3,3,4,3.0,True,True,0,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,52.5,0.0
MP00000000000715,3,2,2,1,0.3333333333333333,2,0,0,0,2026-05-28 21:04:04,2.122164351851852,1,1,1,2,1.0,False,False,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000716,10,2,2,8,0.8,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,60.0,0.0
MP00000000000717,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000718,3,3,3,0,0.0,2,0,0,1,2026-05-29 21:04:04,1.1221643518518518,1,2,2,3,2.0,False,True,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,53.333333333333336,0.0
MP00000000000719,10,1,1,8,0.8,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000720,4,3,3,1,0.25,2,0,1,0,2026-05-22 21:04:04,8.122164351851852,0,1,2,3,2.0,False,True,0,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,True,False,False,True,True,False,True,100,Blocked,63.333333333333336,0.0
MP00000000000721,5,2,2,0,0.0,2,0,0,0,2026-05-03 21:04:04,27.12216435185185,0,0,2,2,2.0,False,False,50,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,True,True,100,Blocked,70.0,0.0
MP00000000000722,11,3,3,7,0.6363636363636364,1,0,1,0,2026-05-24 21:04:04,6.122164351851852,3,3,3,3,3.0,True,True,0,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,40.0,0.0
MP00000000000723,9,1,1,8,0.8888888888888888,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,85,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000724,10,2,2,8,0.8,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000725,12,3,3,9,0.75,2,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,2,2,3,2.0,False,True,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,63.333333333333336,0.0
MP00000000000726,11,3,3,7,0.6363636363636364,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,2,2,2,3,2.0,False,True,70,85,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,46.666666666666664,0.0
MP00000000000727,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000728,10,1,1,8,0.8,0,0,1,0,2026-04-17 21:04:04,43.12216435185185,0,0,0,1,0.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000729,10,2,2,8,0.8,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000730,7,5,5,1,0.14285714285714285,2,0,2,1,2026-05-19 21:04:04,11.122164351851852,0,1,2,5,0.6666666666666666,False,True,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,52.0,0.0
MP00000000000731,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,85,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000732,1,1,1,0,0.0,0,0,1,0,2026-04-23 21:04:04,37.12216435185185,0,0,0,1,0.0,False,False,85,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,50.0,0.0
MP00000000000733,1,1,1,0,0.0,1,0,0,0,2026-05-07 21:04:04,23.12216435185185,0,0,1,1,1.0,False,False,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000734,2,1,1,0,0.0,1,0,0,0,2026-05-11 21:04:04,19.12216435185185,0,0,1,1,1.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000735,1,1,1,0,0.0,1,0,0,0,2026-04-29 21:04:04,31.12216435185185,0,0,0,1,0.0,False,False,70,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000736,12,3,3,8,0.6666666666666666,3,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,3,0.5,False,True,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000737,3,2,2,1,0.3333333333333333,2,0,0,0,2026-05-21 21:04:04,9.122164351851852,0,1,2,2,2.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,70.0,0.0
MP00000000000738,3,2,2,1,0.3333333333333333,1,0,1,0,2026-05-20 21:04:04,10.122164351851852,0,1,1,2,1.0,False,False,0,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000739,2,1,1,1,0.5,0,0,1,0,2026-05-25 21:04:04,5.122164351851852,1,1,1,1,1.0,False,False,0,60,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,50.0,0.0
MP00000000000740,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000741,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000742,10,2,2,8,0.8,0,0,1,1,2026-05-24 14:00:00,6.416655092592593,1,2,2,2,2.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,35.0,0.0
