cm_id,entity_id,entity_type,campaign_name,campaign_type,member_status,is_responded,response_date,is_active
00vi40t9bbD2sjjsdy,00QJQ9j6A05f8ld8OK,Lead,Email: Quarterly Product Feature Announcement,Email,Clicked,True,2026-05-03 21:04:04,True
00vtHIY5bCLQrm35vp,0039YaeRGOTkxRml6B,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,True
00vPh2Y8CahOfJF048,00Q7Rp9KddvHBrD2e8,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vGGGix0R3VdOO7kY,003zfNm8x9WHA4CaCZ,Contact,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-05-07 21:04:04,True
00vFvVz391oHfxIqiy,00QVq78CizRUsR1S6N,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-05-03 21:04:04,True
00vk80RIIRGWH6ZCEK,00Qc0PkwBM2fYly7qx,Lead,Webinar: SIEM Scaling Strategies,Webinar,Sent,False,,True
00vifEvcxZiCyXNpSh,003zfNm8x9WHA4CaCZ,Contact,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Sent,False,,True
00vY291YPOpzKubhGo,003ooJeTY8HhO6kGL7,Contact,Webinar: SIEM Scaling Strategies,Webinar,Sent,False,,True
00v2pQhZpsQeaPZtJy,00QHLW7slQlkFxAIiK,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Responded,True,2026-05-05 21:04:04,True
00vXkcDVPKjxi4PSFD,003cWDKxfjfM59MdNR,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00veNr1O1uKvnaDz9i,00QgD81HiLNtD3hOwM,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vf3w8tos90SuKjrg,00Qo2x2Zgkgg7wMh55,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Sent,False,,True
00v574XA3r2aFR4iZH,003a3lvgEfFjhEjOoy,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vizkOFkKuufVRZxS,00Q9QOau96QzjeO6eJ,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-05-18 21:04:04,False
00vaDrRZJe8cPgU0QU,00QuBLyLfA55914Tsm,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-04-17 21:04:04,True
00vcvTr2ROOTKO6PaU,00QG1vkiuYYAduVFXB,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00vf05uejKNJR4wpPB,0031Q8osUVtTLfB4zE,Contact,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-05-19 21:04:04,True
00vK0qhx4RhiIzWRtK,00QwZteLnkNriBBRph,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vaMHBy2qt06XYj9Y,00QMKSxLsFAXhO2I1A,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-05-17 21:04:04,True
00vD0la5Ec4Qpiy7QV,003j7uNLL18myHlgJB,Contact,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vvJfdyX9A2Dcm9HI,00QY0853siUB2wF5JB,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-05-07 21:04:04,True
00vsWc0cBra1Ixxlz1,00Qk7Ovyh201LQbqn0,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-04-17 21:04:04,True
00v705vFXAFDo8DB1r,00Q1E9KZrTTpuJ3KjJ,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00vKJGA1uObDFoaouk,00QhKFSRGI7i3NjMS6,Lead,Webinar: SIEM Scaling Strategies,Webinar,Registered,True,2026-04-29 21:04:04,False
00vYX9z4O6RW3iE83V,003PRQeNHpCq5QnuVd,Contact,Webinar: SIEM Scaling Strategies,Webinar,Sent,False,,True
00vlVWePKCJRfoAvvl,003JwtAapnTB0iT2Cw,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vsytAgLCg5oO2xO3,00Qkxsn1KESY6hki8L,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-04-16 21:04:04,True
00vappBN0o6VxrnNAs,003bm4xmsGCwau4y9i,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vvKS7R7m3ea1xKNc,00Q0UJXSwOipDquRCR,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-05-25 21:04:04,True
00vitNTkoqWuXfUVpp,00QTGUDWFgF6cW1GC7,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Sent,False,,False
00vR2CxAzJesIvqeyD,003WW122qOJDkyMQyy,Contact,Event: VIP Executive Dinner 2026,Event,Attended,True,2026-05-13 21:04:04,True
00vX2gHy7aIdP2Affh,00QWWQ1SfkUNfQDXB3,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vCpN0ogxiUlYAhJy,00QhJEawfggBHuIT2J,Lead,Webinar: SIEM Scaling Strategies,Webinar,Sent,False,,True
00v4vGiI1aJqn4fzKt,003TmSlB8e7Thcrqj0,Contact,Event: Executive Roundtable London 2026,Event,Attended,True,2026-05-03 21:04:04,True
00vQUQNqVcIL7Vd0mM,00QsZWMdnIjxGlBRxP,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vYm9uDxKvpb5uZjB,00QGa5QKfCcGOtJt3t,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-05-03 21:04:04,False
00vX3BgziL4Z3FXV3s,00QVHWGaub52Ztd26f,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-05-10 21:04:04,False
00vw06K3rx0xvvBNrJ,00Qc1TbIKSsmoJpI6u,Lead,Webinar: Cloud Security Best Practices,Webinar,Sent,False,,True
00vmMqYK9YaZ51pk7X,003Gkcw41C15Ii6HKC,Contact,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-04-27 21:04:04,True
00v7D2FrRvqPNhZ7OJ,003u8JiZXVKuhizRIB,Contact,Event: BlackHat Las Vegas 2026,Event,Sent,False,,True
00vlOKMHd3zsYLpwxX,00QWBeMC71N5ALz4ev,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Sent,False,,True
00vObeFCjnL75QGIF9,00QkgLagUoFPiEJvhn,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-04-29 21:04:04,True
00vIwnpA0YBb0dOdxx,00QzaZLjTXmLtuFbqm,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-04-27 21:04:04,True
00vlXzVEeSiFWqghoo,00Q6oU8uzUEHGNyjZY,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vIEtZYGE6KqYzoqF,00QjOc0PZs5dzlPLQK,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-04-15 21:04:04,True
00vjcAzjoSOujJcdeE,00QBBkTDBFKQ50SD2S,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-05-03 21:04:04,True
00vNRhzN3NBTJvBMD4,003SmCpQ4XShhBwGxX,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vXU6bBV2oiAueiuI,00Q3bQxAh4FNPIXDxa,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00v4p7cZfL5dr2AWBT,00QnufaWJN30cpN7Iz,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00vKP532cgVDoJO5kL,003wMwkIeRm8ohD6J7,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00v8fby0VrL5SdIK37,00Q9kNKLFrAZTGO8pU,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Sent,False,,True
00vDF3JNbbvk0BMK5T,003GRzslHon1iCdzzG,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vD7gQ1hbB0vkEpSi,00QBvq4qjnKGGmcxco,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-05-15 21:04:04,True
00vRPRmVQBPH1Tg9xK,00Qod4noguDQi78jO2,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-04-18 21:04:04,True
00vIChRJykWm81eDJ2,003FgF6cW1GC7dDyQE,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vHq5HQCDCJGypEHU,00QqnJMb3HNspYzCQj,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-04-29 21:04:04,True
00vfzvv1nkNDeZh2Hw,00QEgVzzrAkliEFgJn,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-05-02 21:04:04,False
00vNTiZguhxL3rfkHR,00QJQ9j6A05f8ld8OK,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Sent,False,,True
00vF3L0UMZgh4uPBY7,00Q3Ic5t7KUSyekoZy,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00vdSz1e6hoGL7RL7E,00Qa2RgriAubP678hE,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00vEkrZhQ7XACumSXz,00Q2J5fWNk56UPfmr1,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-04-22 21:04:04,False
00vQFI5lZT6WNPGiEJ,00QXv00kKXR4bR6IIl,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vBi1FgPs1ZWYZqoJ,00QtvkrEnk6qLgorfI,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-01 21:04:04,True
00voYiQqNk3I2ZoW3i,00Qkpf2uciFErmlcaw,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-05-07 21:04:04,False
00vZcnoZnfKBLOZvE8,00QB1BhEOgzIafLMsF,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,False
00vQOsFmBnFTfc9AgN,003pOaUVgAk7Gdp0CX,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vp8nIVARZZwtZjpK,00Q2J5fWNk56UPfmr1,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vfI3ZfFV84kMFNMt,003C9VQPVpWrdy9qYl,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Responded,True,2026-05-05 21:04:04,False
00vgv3vo05uxFQFOF3,003YPX4gfjlGYqyxzJ,Contact,Webinar: SIEM Scaling Strategies,Webinar,Registered,True,2026-05-21 21:04:04,False
00vFpWX3MUKCfmPj99,003vkeQuHu9D4vkJzK,Contact,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-05-17 21:04:04,True
00voWFo9JsMP3a6WCD,003ragiqwzcdIwrxBI,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vRE9AhLHraIWbOK2,00QBckOW2kAtyVJEIH,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-05-09 21:04:04,True
00vz45yaiua8WmTXgR,0034ZektUJrhQR6FEe,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Responded,True,2026-04-24 21:04:04,True
00v4iKFWuiOpGHuPWO,00QkeFGyAhRosuZuLg,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-05-29 21:04:04,True
00vSTjoXJ4QydaryFw,003iRrpeMvBiDPgdAl,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vCwRTTnmDSJzciGQ,00QUtINcq8JIWct6aw,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-05-27 21:04:04,True
00v9cORrTiKVNC6qqS,003cxxUweoOgKUivuN,Contact,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-05-02 21:04:04,True
00vKYisH4kToiHW0zQ,003bOG7rmZ0JfHtKE5,Contact,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vx8nxyjRhi068jZf,00QdUc0wFrQLr5xYbj,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-04-18 21:04:04,True
00vFSuFqsqO0apqSGT,00QAw1W0rFsMhfQ9b5,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-04-21 21:04:04,True
00vUPevOkUjNR5kwZn,00QzN3MMBvYOW2fHyS,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00veVDe0Ej43xY9SKb,003ysZCAMdGiZCShW6,Contact,Event: BlackHat Las Vegas 2026,Event,Attended,True,2026-05-26 21:04:04,True
00vNCAo3xAgn1cB859,00QH8KI0YzH1D2De3S,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,False
00v9ZzkB4K78MF5GxQ,00Qy76jTUIhDswdP8o,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vpuzNW2GodD1AsK5,00QMPInOyFXRQcxzWQ,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,False
00vqIDSZ0DMIOcxOxd,00Q6bTZEblLusMVOGE,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Sent,False,,True
00vZDy2nykmIe1c79J,003vuwXK2VAFPHUF9j,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vzznAllIjWx7fK3l,003E7Y7bvuSznOG61H,Contact,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-05-07 21:04:04,True
00vOCCdjmw325McprN,00QSqpQ1vSLveBFoux,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Sent,False,,True
00vf2OqCGLwWoxW2mU,00QWIeRG7GWjHzv2Pu,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Sent,False,,False
00vY0HhGx8gIJAp2Zb,00QU7bWKSAQ9CRy6oz,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vDKXOk2HmbWS7f6k,003jQZRcZufpwFPq9b,Contact,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,True
00vW8UFWvnDQDwPd1n,003cAq6HXWf2Td6P3g,Contact,Event: VIP Executive Dinner 2026,Event,Attended,True,2026-04-15 21:04:04,True
00vNKi3DztKu4mVOwB,003QvqUCp8vCLaQOaD,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vwIvvu0ikeJr89aZ,00QgfAIFgfILW1azWS,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-04-17 21:04:04,True
00vSeeai8VEi07Jwvr,00Qbi89JX4Jyx6dxDu,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vitnMgC3jdMeiN4r,00QC7sOYz5X0PnCRcd,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-14 21:04:04,False
00vDpioFmLuvpx2XmR,00QkeFGyAhRosuZuLg,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-05-17 21:04:04,True
00vj84rDpwN7Gv892V,0030zNZuoHxIUwC7ac,Contact,Event: VIP Executive Dinner 2026,Event,Attended,True,2026-04-19 21:04:04,True
00vEMMDHiIzt0jg91J,003XStazn0h6Oj5sRz,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,False
00v7Xl4qkyLLn1F2Qs,00QGJzeVP3bQQyK6Zj,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vqW91KU8bpIYLlWf,003NLbWphJeVmn1uj3,Contact,Webinar: SIEM Scaling Strategies,Webinar,Sent,False,,True
00v6kUY9jfprqLFYD0,00QOFu9lv2VCf1VqWA,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-04-22 21:04:04,True
00vyGl2ZdaLCHiQ7Js,00QYsRLn1jS8ydsYk7,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-04-24 21:04:04,True
00vw9UqZR5hEreEXLV,00QWWQ1SfkUNfQDXB3,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-04-29 21:04:04,True
00vZetzR9CC4JKMgLV,00Q9L7J9gaVt1X3ECk,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Responded,True,2026-04-29 21:04:04,True
00vLCTJjnzslSVaqpr,003LjfP4tOPhRfINuh,Contact,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vXoaTaE5mRVQh447,00365oQyqGArXxtG7g,Contact,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-02 21:04:04,True
00vq81Rr5a0LOjoVLt,00Q0XqRwHviirWz5kn,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vOx0kQLQK7txjMG8,00QNTjlib9MLLKobeW,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Sent,False,,True
00v3Oc1VFX6BJl8tKF,00QyYWGdZHYOUmOh1R,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-18 21:04:04,True
00v3RihIyCW2g6ub4F,003oDh6CpwL7SWktJ5,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vUHHaNKAoKlNHLfG,00Qjn0w4KZDRrgI3jz,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vfFSSSPumcN4zuvE,003juGhmKfFYCFCdCY,Contact,Event: VIP Executive Dinner 2026,Event,Attended,True,2026-05-24 21:04:04,True
00vZtby3pUiwgBVhj1,003s4RSnE9I9egVuBp,Contact,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-04-20 21:04:04,True
00v6Y3ZKkjp4XIP75O,00QprErniUGgA7wLma,Lead,Webinar: SIEM Scaling Strategies,Webinar,Registered,True,2026-05-27 21:04:04,True
00vvJkEWvWhaKoEo9J,00QyPstUeC99enq522,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Sent,False,,True
00vSsWPBFHryTp5uby,00QTxtLUKG2WGBZc9G,Lead,Ad: Dark Reading Homepage Digital Banner,Advertisement,Sent,False,,False
00vYDhVZ6bDgW7Y1OP,0032CRSsMYkp3TC4lJ,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,False
00vkuIle6xrv8ujVmk,00QCX3IxLGgrL21e3A,Lead,Webinar: Cloud Security Best Practices,Webinar,Sent,False,,True
00vgRJrkbElZD9MdAO,003mIIlID9JWyi1hoW,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vgWkiyOCW0kpUlAo,00Q7CCKbheN9Pot7Ga,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Sent,False,,False
00vJYI6XUQfy8Tx2Vh,00QZffTYIKIuhvPU1S,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Sent,False,,True
00vBGFnutH2vmg2Ai2,00QQq0JNns7dYjS05n,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Responded,True,2026-05-21 21:04:04,True
00vEOJialFtsB5vs3X,0030FQcnClntSEJMcx,Contact,Telemarketing: Inbound Lead Qualification,Telemarketing,Sent,False,,False
00vbRltoIZXQO1SzLg,00QnLTLCAKHDIvtZj0,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vuuVEX2wdGUCNjml,003F8fr9ompgDgiCXP,Contact,Webinar: Securing DevSecOps Pipelines,Webinar,Registered,True,2026-05-30 21:04:04,True
00vhSla0MiCEHhuC7R,00Qu3cA3yqe4yx1RR3,Lead,Ad: LinkedIn Lead Gen - EDR Buyers Guide,Advertisement,Sent,False,,True
00vhzDvZ7stwviAfpr,00QU7bWKSAQ9CRy6oz,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-05-09 21:04:04,True
00vJjfcFmJG9Q4IqeV,00QahKUQJYJ7pSopce,Lead,Email: Quarterly Product Feature Announcement,Email,Clicked,True,2026-05-14 21:04:04,True
00v800sPGdbhiTL7v7,00QAQnSxMlYRERDTK1,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00vLxZbsQirvZ9Df6J,003FAbDbtJtgEQmEYP,Contact,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Sent,False,,False
00vUeooKa8ckhBurJV,00QxNdkcFKsZN7vblu,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Registered,True,2026-05-15 21:04:04,True
00v1S1tn7j7XRnQryD,003XS058H4KPfA1lqu,Contact,Email: Quarterly Product Feature Announcement,Email,Sent,False,,False
00vTnhYwfeeEZUQ9Ct,00QMPInOyFXRQcxzWQ,Lead,Email: Critical Vulnerability Alert Notification,Email,Sent,False,,True
00voWcD0Pg2ldUeoVO,00QhJEawfggBHuIT2J,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-05-11 21:04:04,True
00v1SymW1hFap0pK4X,003CzOUTsYMQ7PXfil,Contact,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00vIUb2TuHGi4M1aFj,00QlaRCvlp83Rh4hX0,Lead,Content: Zero Trust Infrastructure Whitepaper,Content Syndication,Registered,True,2026-05-02 21:04:04,True
00v6Jeeea6Nv9tpeQa,003NKzc5xJmBp4SFEQ,Contact,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-08 21:04:04,True
00vvZupyOu2uWWZQYH,00Qs4O4ukyo4yjLMq5,Lead,Webinar: SIEM Scaling Strategies,Webinar,Registered,True,2026-04-22 21:04:04,False
00vqAsDFluXybHg6cM,003OBMWlsCDbkjR7D1,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00v1DfT3RHk1jDneGq,003gYVxEOfY34NajjG,Contact,Content: EDR Solutions Buyers Guide,Content Syndication,Sent,False,,False
00vXF2WYWsvLyFfwkr,00Qs1jBtYNWqeWET5u,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Sent,False,,True
00viWBmBIwSeKcdotS,00QJQ9j6A05f8ld8OK,Lead,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-04-29 21:04:04,True
00vxvVzi4EkrLfis67,003TzZLis9Gu5KxaNq,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vj6L7SLzNLja6DPC,003C9VQPVpWrdy9qYl,Contact,Email: Cyber Threat Intelligence Bulletin,Email,Sent,False,,True
00vRSjCRwiuKA8lL3C,00QPOkaiaEvGYqxU2T,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Registered,True,2026-04-26 21:04:04,True
00vLNff61XfbIbf0PN,003VnN4SgeJpB3jN5P,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vEOqsb19IlfZBdrs,003pj9bnRn2BYjs71D,Contact,Event: Executive Roundtable London 2026,Event,Attended,True,2026-05-09 21:04:04,True
00vOpeDkoUBh6RRZX3,003aYsP6ihgIqLSmNq,Contact,Telemarketing: Outbound SDR Cold Sequence,Telemarketing,Sent,False,,True
00vGLLGE9j6Xg0AJE9,003tgH6chve15Omk9o,Contact,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Responded,True,2026-05-14 21:04:04,True
00v2qW5hFUEkBqZMUf,00Q6JqpYWLSlBZ1Blk,Lead,Webinar: Cloud Security Best Practices,Webinar,Sent,False,,True
00vaRB86pVKdV0WETs,00QrrkVDVeCsnm107q,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Sent,False,,True
00vPTt6EzExtYj2HxX,003L0xvNKFcTIsyhiI,Contact,Webinar: SIEM Scaling Strategies,Webinar,Registered,True,2026-05-14 21:04:04,True
00vhFdq7ejaT8Nyr1n,003ccDwJ7eTG1UrGGL,Contact,Webinar: Cloud Security Best Practices,Webinar,Registered,True,2026-05-18 21:04:04,True
00vFhaGIIOQ8TQuWYp,003694Xi1XrXUHLfpo,Contact,Event: Cybersecurity Summit New York 2026,Event,Attended,True,2026-05-10 21:04:04,True
00vceDWdu2HWoA35KW,00QowyL82Xa1yZ5bhG,Lead,Webinar: Cloud Security Best Practices,Webinar,Sent,False,,True
00vP7i9IywXkNdRMqw,003QhbMnwuLmGWVmf0,Contact,Webinar: SIEM Scaling Strategies,Webinar,Registered,True,2026-05-19 21:04:04,True
00vzuS4g2tnzoUtspZ,003GlNeE7d96hkIXmF,Contact,Event: Cybersecurity Summit New York 2026,Event,Attended,True,2026-05-11 21:04:04,True
00vpxv9Aq7lhYXLnRR,00Qk0hopUUnyf6DdVG,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Sent,False,,True
00vGmwOapgbFtfY9Q6,003AMTlrhqRPADWgTL,Contact,Telemarketing: Event Attendee Follow-up Call,Telemarketing,Sent,False,,True
00vuxihe9qEzp4bJaH,003uevtN7YPTuanQvW,Contact,Event: VIP Executive Dinner 2026,Event,Attended,True,2026-05-03 21:04:04,False
00v4aAUm9kIoyU6X5j,00QKxK0rjC2fS2YOVj,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Registered,True,2026-05-23 21:04:04,True
00vNZT7eE5Zo4zJ76B,00QygueIHT28dJppTQ,Lead,Content: EDR Solutions Buyers Guide,Content Syndication,Sent,False,,True
00vkrPxIbMQylh4eHg,00QehgHeNwuq1nax8x,Lead,Webinar: Securing DevSecOps Pipelines,Webinar,Registered,True,2026-04-16 21:04:04,True
00vWln9Nu73VASQZPW,003y3vcPBrfkbNVtNN,Contact,Event: Cybersecurity Summit New York 2026,Event,Attended,True,2026-04-26 21:04:04,False
00vyEDsGItI0DQNFNR,00Q6JqpYWLSlBZ1Blk,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-04-22 21:04:04,True
00vJx9EzOOiK73z7kL,00QUQznwo9aPkCJK8C,Lead,Email: Monthly Security Insights Newsletter,Email,Sent,False,,True
00v6fqK4RhnQ6E235j,00Qrh0KRw7S0eUOXnP,Lead,Content: SIEM Evaluation Checklist,Content Syndication,Registered,True,2026-05-11 21:04:04,True
00vfAVD07VizKfpirE,00Qi8MTbx4xcPRuX0W,Lead,Webinar: Cloud Security Best Practices,Webinar,Sent,False,,True
00vsoHmZ1ikeDdv5Bu,00QNTjlib9MLLKobeW,Lead,Webinar: CISO Guide to Ransomware Mitigation,Webinar,Registered,True,2026-04-28 21:04:04,True
00vI2qjxh1BCw5iWVx,00QbuFrEHS2JpDzfOv,Lead,Email: Quarterly Product Feature Announcement,Email,Sent,False,,True
00vxggq30ifV3Pg3wz,00Q52TdimuPGtk4vvV,Lead,Webinar: Advanced SOC Threat Detection,Webinar,Registered,True,2026-04-16 21:04:04,True
00v1VMT3pUwAP20qDZ,00QYDJ5wQyN7fH7eCV,Lead,Email: Cyber Threat Intelligence Bulletin,Email,Clicked,True,2026-05-02 21:04:04,False
00veHCEaYqrA69QnzT,00QMPInOyFXRQcxzWQ,Lead,Content: SOC Analyst Team Scaling Report,Content Syndication,Sent,False,,True
00vdHnlRwlH5hPhBpp,00QMjc54bLYFWFKvnZ,Lead,Ad: Google Search - Enterprise Cybersecurity Keywords,Advertisement,Sent,False,,True
00vFIAhpMCgpEIUQpc,003fVjAh3TBEbBpsZy,Contact,Webinar: Securing DevSecOps Pipelines,Webinar,Registered,True,2026-05-05 21:04:04,True
